app,machine,scene,layout,intersect,ray_count,hits,trace_time-ms,group,ray_type,total-memory-b,bvh-memory-b
rt,x86,sheep,bvh8-q8-ci-align16,mt,4194304,2553500,3700,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,8388608,5104532,7378,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,262144,159380,235,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,524288,318440,473,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,1048576,638088,922,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,2097152,1276388,1850,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,4194304,2553500,3700,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,8388608,5104532,7383,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,262144,159380,233,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,524288,318440,472,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,1048576,638088,944,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,2097152,1276388,1893,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,4194304,2553500,3780,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,8388608,5104532,7677,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,262144,159380,252,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,524288,318440,476,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,1048576,638088,943,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,2097152,1276388,1890,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,4194304,2553500,3782,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,8388608,5104532,7469,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,262144,159380,239,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,524288,318440,472,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,1048576,638088,922,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,2097152,1276388,1907,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,4194304,2553500,3700,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,8388608,5104532,7424,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,262144,159380,241,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,524288,318440,462,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,1048576,638088,943,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,2097152,1276388,1866,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,4194304,2553500,3703,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,8388608,5104532,7392,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,262144,159380,272,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,524288,318440,463,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,1048576,638088,922,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,2097152,1276388,1847,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,4194304,2553500,3703,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,8388608,5104532,7391,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,262144,159380,242,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,524288,318440,463,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,1048576,638088,929,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,2097152,1276388,1849,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,4194304,2553500,3702,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,8388608,5104532,7388,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,262144,159380,246,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,524288,318440,484,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,1048576,638088,923,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,2097152,1276388,1851,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,4194304,2553500,3707,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci-align16,mt,8388608,5104532,7518,bvh8,secondary,111492752,4656848
rt,x86,sheep,bvh8-q8-ci,mt,262144,159380,257,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,524288,318440,471,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,1048576,638088,919,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,2097152,1276388,1843,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,4194304,2553500,3688,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,8388608,5104532,7473,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,262144,159380,243,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,524288,318440,483,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,1048576,638088,920,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,2097152,1276388,1843,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,4194304,2553500,3691,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,8388608,5104532,7403,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,262144,159380,252,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,524288,318440,461,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,1048576,638088,920,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,2097152,1276388,1845,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,4194304,2553500,3694,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,8388608,5104532,7374,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,262144,159380,235,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,524288,318440,460,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,1048576,638088,937,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,2097152,1276388,1842,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,4194304,2553500,3945,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,8388608,5104532,7393,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,262144,159380,258,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,524288,318440,482,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,1048576,638088,920,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,2097152,1276388,1844,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,4194304,2553500,3762,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,8388608,5104532,7408,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,262144,159380,265,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,524288,318440,460,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,1048576,638088,938,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,2097152,1276388,1843,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,4194304,2553500,3689,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,8388608,5104532,7361,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,262144,159380,249,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,524288,318440,460,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,1048576,638088,940,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,2097152,1276388,1844,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,4194304,2553500,3694,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,8388608,5104532,7488,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,262144,159380,232,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,524288,318440,461,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,1048576,638088,920,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,2097152,1276388,1843,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,4194304,2553500,3691,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,8388608,5104532,7366,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,262144,159380,247,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,524288,318440,483,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,1048576,638088,942,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,2097152,1276388,1846,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,4194304,2553500,3693,bvh8,secondary,111160120,4324216
rt,x86,sheep,bvh8-q8-ci,mt,8388608,5104532,7369,bvh8,secondary,111160120,4324216
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,262144,256789,32,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,524288,513435,57,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,1048576,1026989,111,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,2097152,2053733,220,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,4194304,4107594,438,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,8388608,8215941,891,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,262144,256789,31,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,524288,513435,56,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,1048576,1026989,111,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,2097152,2053733,221,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,4194304,4107594,439,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,8388608,8215941,877,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,262144,256789,31,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,524288,513435,58,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,1048576,1026989,111,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,2097152,2053733,225,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,4194304,4107594,439,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,8388608,8215941,874,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,262144,256789,31,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,524288,513435,55,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,1048576,1026989,113,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,2097152,2053733,220,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,4194304,4107594,439,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,8388608,8215941,879,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,262144,256789,35,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,524288,513435,55,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,1048576,1026989,113,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,2097152,2053733,225,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,4194304,4107594,438,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,8388608,8215941,875,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,262144,256789,31,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,524288,513435,56,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,1048576,1026989,111,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,2097152,2053733,220,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,4194304,4107594,438,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,8388608,8215941,897,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,262144,256789,37,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,524288,513435,56,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,1048576,1026989,111,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,2097152,2053733,220,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,4194304,4107594,441,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,8388608,8215941,876,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,262144,256789,36,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,524288,513435,56,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,1048576,1026989,113,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,2097152,2053733,220,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,4194304,4107594,439,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,8388608,8215941,895,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,262144,256789,33,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,524288,513435,57,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,1048576,1026989,115,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,2097152,2053733,226,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,4194304,4107594,439,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-align16,mt,8388608,8215941,876,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,262144,256789,30,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,524288,513435,56,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,1048576,1026989,111,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,2097152,2053733,220,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,4194304,4107594,439,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,8388608,8215941,918,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,262144,256789,30,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,524288,513435,57,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,1048576,1026989,118,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,2097152,2053733,225,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,4194304,4107594,449,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,8388608,8215941,938,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,262144,256789,32,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,524288,513435,58,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,1048576,1026989,110,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,2097152,2053733,225,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,4194304,4107594,439,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,8388608,8215941,874,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,262144,256789,30,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,524288,513435,55,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,1048576,1026989,110,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,2097152,2053733,226,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,4194304,4107594,438,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,8388608,8215941,875,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,262144,256789,32,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,524288,513435,58,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,1048576,1026989,113,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,2097152,2053733,225,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,4194304,4107594,457,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,8388608,8215941,888,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,262144,256789,31,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,524288,513435,55,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,1048576,1026989,112,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,2097152,2053733,220,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,4194304,4107594,438,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,8388608,8215941,896,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,262144,256789,32,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,524288,513435,56,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,1048576,1026989,110,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,2097152,2053733,230,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,4194304,4107594,439,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,8388608,8215941,882,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,262144,256789,33,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,524288,513435,62,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,1048576,1026989,111,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,2097152,2053733,220,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,4194304,4107594,464,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,8388608,8215941,890,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,262144,256789,33,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,524288,513435,55,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,1048576,1026989,113,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,2097152,2053733,220,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,4194304,4107594,448,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8,mt,8388608,8215941,874,bvh8,secondary,389377888,35406592
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,262144,256789,38,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,524288,513435,66,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,1048576,1026989,128,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,2097152,2053733,254,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,4194304,4107594,518,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,8388608,8215941,1032,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,262144,256789,34,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,524288,513435,64,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,1048576,1026989,128,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,2097152,2053733,261,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,4194304,4107594,505,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,8388608,8215941,1009,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,262144,256789,36,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,524288,513435,65,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,1048576,1026989,127,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,2097152,2053733,254,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,4194304,4107594,516,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,8388608,8215941,1059,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,262144,256789,36,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,524288,513435,64,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,1048576,1026989,130,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,2097152,2053733,254,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,4194304,4107594,518,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,8388608,8215941,1031,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,262144,256789,36,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,524288,513435,66,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,1048576,1026989,127,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,2097152,2053733,253,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,4194304,4107594,506,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,8388608,8215941,1010,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,262144,256789,34,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,524288,513435,65,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,1048576,1026989,133,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,2097152,2053733,253,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,4194304,4107594,505,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,8388608,8215941,1028,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,262144,256789,36,bvh8,secondary,380526240,26554944
rt,x86,san-miguel-x35-y22-z47,bvh8-q16-align16,mt,524288,513435,63,bvh8,secondary,380526240,26554944
