app,machine,scene,layout,ray_count,hits,trace_time-ms,group,ray_type,total-memory-b,bvh-memory-b
rt,arm,hairball,bvh8-q8-ci-align16,4194304,4194304,2726,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,8388608,8388608,5250,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,262144,262144,212,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,524288,524288,395,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,1048576,1048576,748,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,2097152,2097152,1424,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,4194304,4194304,2742,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,8388608,8388608,5260,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,262144,262144,209,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,524288,524288,394,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,1048576,1048576,756,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,2097152,2097152,1428,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,4194304,4194304,2730,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,8388608,8388608,5266,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,262144,262144,207,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,524288,524288,395,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,1048576,1048576,755,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,2097152,2097152,1427,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,4194304,4194304,2733,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,8388608,8388608,5250,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,262144,262144,208,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,524288,524288,394,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,1048576,1048576,749,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,2097152,2097152,1425,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,4194304,4194304,2726,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,8388608,8388608,5292,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,262144,262144,208,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,524288,524288,395,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,1048576,1048576,751,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,2097152,2097152,1426,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,4194304,4194304,2756,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,8388608,8388608,5292,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,262144,262144,208,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,524288,524288,394,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,1048576,1048576,747,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,2097152,2097152,1423,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,4194304,4194304,2735,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,8388608,8388608,5271,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,262144,262144,208,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,524288,524288,400,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,1048576,1048576,754,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,2097152,2097152,1425,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,4194304,4194304,2729,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci-align16,8388608,8388608,5263,bvh8,primary,108254864,4574864
rt,arm,hairball,bvh8-q8-ci,262144,262144,208,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,524288,524288,394,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,1048576,1048576,751,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,2097152,2097152,1424,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,4194304,4194304,2746,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,8388608,8388608,5259,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,262144,262144,209,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,524288,524288,394,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,1048576,1048576,760,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,2097152,2097152,1427,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,4194304,4194304,2733,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,8388608,8388608,5254,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,262144,262144,209,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,524288,524288,403,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,1048576,1048576,763,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,2097152,2097152,1441,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,4194304,4194304,2733,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,8388608,8388608,5263,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,262144,262144,212,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,524288,524288,401,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,1048576,1048576,751,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,2097152,2097152,1425,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,4194304,4194304,2730,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,8388608,8388608,5268,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,262144,262144,211,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,524288,524288,394,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,1048576,1048576,749,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,2097152,2097152,1424,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,4194304,4194304,2729,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,8388608,8388608,5267,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,262144,262144,210,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,524288,524288,394,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,1048576,1048576,748,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,2097152,2097152,1427,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,4194304,4194304,2731,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,8388608,8388608,5288,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,262144,262144,211,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,524288,524288,400,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,1048576,1048576,749,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,2097152,2097152,1438,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,4194304,4194304,2732,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,8388608,8388608,5294,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,262144,262144,209,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,524288,524288,396,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,1048576,1048576,754,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,2097152,2097152,1457,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,4194304,4194304,2749,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,8388608,8388608,5344,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,262144,262144,208,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,524288,524288,394,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,1048576,1048576,770,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,2097152,2097152,1423,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,4194304,4194304,2734,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8-q8-ci,8388608,8388608,5267,bvh8,primary,107928088,4248088
rt,arm,hairball,bvh8,262144,262144,188,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,524288,524288,359,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,1048576,1048576,690,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,2097152,2097152,1275,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,4194304,4194304,2450,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,8388608,8388608,4663,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,262144,262144,188,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,524288,524288,357,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,1048576,1048576,675,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,2097152,2097152,1299,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,4194304,4194304,2453,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,8388608,8388608,4669,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,262144,262144,189,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,524288,524288,358,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,1048576,1048576,685,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,2097152,2097152,1286,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,4194304,4194304,2468,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,8388608,8388608,4672,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,262144,262144,189,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,524288,524288,358,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,1048576,1048576,673,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,2097152,2097152,1277,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,4194304,4194304,2435,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,8388608,8388608,4697,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,262144,262144,191,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,524288,524288,356,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,1048576,1048576,692,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,2097152,2097152,1284,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,4194304,4194304,2442,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,8388608,8388608,4653,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,262144,262144,191,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,524288,524288,357,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,1048576,1048576,673,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,2097152,2097152,1300,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,4194304,4194304,2453,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,8388608,8388608,4675,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,262144,262144,190,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,524288,524288,356,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,1048576,1048576,673,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,2097152,2097152,1281,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,4194304,4194304,2449,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,8388608,8388608,4675,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,262144,262144,190,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,524288,524288,356,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,1048576,1048576,674,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,2097152,2097152,1279,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,4194304,4194304,2442,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,8388608,8388608,4708,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,262144,262144,190,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,524288,524288,370,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,1048576,1048576,679,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,2097152,2097152,1283,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,4194304,4194304,2466,bvh8,primary,114136832,10456832
rt,arm,hairball,bvh8,8388608,8388608,4694,bvh8,primary,114136832,10456832
rt,arm,white-oak,bvh8-q16,262144,257939,94,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,524288,515856,178,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,1048576,1031733,343,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,2097152,2063483,676,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,4194304,4126917,1302,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,8388608,8253869,2555,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,262144,257939,94,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,524288,515856,177,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,1048576,1031733,348,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,2097152,2063483,669,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,4194304,4126917,1309,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,8388608,8253869,2568,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,262144,257939,96,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,524288,515856,177,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,1048576,1031733,344,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,2097152,2063483,668,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,4194304,4126917,1305,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,8388608,8253869,2598,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,262144,257939,94,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,524288,515856,179,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,1048576,1031733,346,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,2097152,2063483,665,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,4194304,4126917,1303,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,8388608,8253869,2578,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,262144,257939,95,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,524288,515856,179,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,1048576,1031733,346,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,2097152,2063483,681,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,4194304,4126917,1325,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,8388608,8253869,2597,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,262144,257939,95,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,524288,515856,178,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,1048576,1031733,345,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,2097152,2063483,670,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,4194304,4126917,1313,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,8388608,8253869,2582,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,262144,257939,96,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,524288,515856,178,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,1048576,1031733,343,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,2097152,2063483,667,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,4194304,4126917,1306,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,8388608,8253869,2575,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,262144,257939,93,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,524288,515856,178,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,1048576,1031733,349,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,2097152,2063483,676,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,4194304,4126917,1304,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,8388608,8253869,2565,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,262144,257939,95,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,524288,515856,179,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,1048576,1031733,344,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,2097152,2063483,671,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,4194304,4126917,1307,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q16,8388608,8253869,2568,bvh8,primary,1418856,95496
rt,arm,white-oak,bvh8-q8,262144,257939,97,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,524288,515856,185,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,1048576,1031733,355,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,2097152,2063483,695,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,4194304,4126917,1352,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,8388608,8253869,2657,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,262144,257939,98,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,524288,515856,184,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,1048576,1031733,356,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,2097152,2063483,693,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,4194304,4126917,1355,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,8388608,8253869,2655,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,262144,257939,98,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,524288,515856,189,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,1048576,1031733,355,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,2097152,2063483,692,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,4194304,4126917,1354,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,8388608,8253869,2662,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,262144,257939,96,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,524288,515856,183,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,1048576,1031733,355,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,2097152,2063483,691,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,4194304,4126917,1352,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,8388608,8253869,2668,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,262144,257939,96,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,524288,515856,183,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,1048576,1031733,355,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,2097152,2063483,693,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,4194304,4126917,1355,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,8388608,8253869,2677,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,262144,257939,98,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,524288,515856,185,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,1048576,1031733,356,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,2097152,2063483,694,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,4194304,4126917,1361,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,8388608,8253869,2689,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,262144,257939,97,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,524288,515856,184,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,1048576,1031733,355,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,2097152,2063483,702,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,4194304,4126917,1351,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,8388608,8253869,2660,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,262144,257939,96,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,524288,515856,184,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,1048576,1031733,356,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,2097152,2063483,693,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,4194304,4126917,1355,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,8388608,8253869,2655,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,262144,257939,98,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,524288,515856,185,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,1048576,1031733,361,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,2097152,2063483,697,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,4194304,4126917,1356,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-q8,8388608,8253869,2665,bvh8,primary,1393944,70584
rt,arm,white-oak,bvh8-align16,262144,257939,91,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,524288,515856,170,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,1048576,1031733,328,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,2097152,2063483,633,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,4194304,4126917,1237,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,8388608,8253869,2404,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,262144,257939,94,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,524288,515856,173,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,1048576,1031733,329,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,2097152,2063483,637,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,4194304,4126917,1237,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,8388608,8253869,2428,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,262144,257939,94,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,524288,515856,174,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,1048576,1031733,330,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,2097152,2063483,640,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,4194304,4126917,1243,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,8388608,8253869,2436,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,262144,257939,91,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,524288,515856,170,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,1048576,1031733,332,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,2097152,2063483,638,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,4194304,4126917,1231,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,8388608,8253869,2407,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,262144,257939,90,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,524288,515856,170,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,1048576,1031733,326,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,2097152,2063483,632,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,4194304,4126917,1232,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,8388608,8253869,2414,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,262144,257939,90,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,524288,515856,169,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,1048576,1031733,326,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,2097152,2063483,642,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,4194304,4126917,1228,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,8388608,8253869,2420,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,262144,257939,91,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,524288,515856,171,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,1048576,1031733,330,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,2097152,2063483,640,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,4194304,4126917,1242,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,8388608,8253869,2435,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,262144,257939,92,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,524288,515856,172,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,1048576,1031733,331,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,2097152,2063483,641,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,4194304,4126917,1245,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,8388608,8253869,2435,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,262144,257939,91,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,524288,515856,173,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,1048576,1031733,331,bvh8,primary,1456224,132864
rt,arm,white-oak,bvh8-align16,2097152,2063483,634,bvh8,primary,1456224,132864
